match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:11:01,2,9,103,1,0,5,3,40,15,2,1,2,59,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.088,12.578,1,125,BC,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:11:18,2,9,104,1,0,5,3,40,30,2,2,1,60,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.308,7.661,2,100,B,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:13:40,3,1,105,2,0,0,0,0,0,1,1,1,61,44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.176,25.908,7,127,BC,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:14:11,3,1,106,2,0,0,0,15,0,1,1,1,62,44,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.409,9.806,3,104,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:14:40,3,1,107,2,0,0,0,30,0,1,1,1,63,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,1.349,1,105,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:15:04,3,1,108,2,0,0,0,40,0,1,2,1,64,44,1,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,11.262,3,100,B,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:16:05,3,2,109,2,0,1,0,0,0,2,2,1,65,44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.65,1.749,0,NA,B,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:16:32,3,2,110,2,0,1,0,15,0,2,1,2,65,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.037,18.428,5,119,W,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:16:55,3,2,111,2,0,1,0,15,15,2,1,1,66,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.979,36.189,6,123,C,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:17:27,3,2,112,2,0,1,0,30,15,2,2,1,67,45,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9.443,6.243,0,NA,BW,CTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:18:05,3,2,113,2,0,1,0,40,15,2,1,1,68,45,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,12.178,6.849,2,117,W,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:19:00,3,3,114,2,0,2,0,0,0,1,1,1,69,45,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.692,0,3,107,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:19:29,3,3,115,2,0,2,0,15,0,1,1,1,70,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.931,3.622,1,129,BW,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:19:50,3,3,116,2,0,2,0,30,0,1,1,2,70,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.171,35.785,8,109,B,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:20:27,3,3,117,2,0,2,0,30,15,1,2,2,70,47,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.418,7.17,0,NA,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:21:04,3,3,118,2,0,2,0,30,30,1,1,1,71,47,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.91,15.291,3,103,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:21:35,3,3,119,2,0,2,0,40,30,1,1,1,72,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.995,4.034,1,119,C,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:23:17,3,4,120,2,0,3,0,0,0,2,1,1,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.172,8.1,2,115,BW,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:23:40,3,4,121,2,0,3,0,15,0,2,1,2,73,48,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19.897,11.936,5,117,C,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:24:08,3,4,122,2,0,3,0,15,15,2,1,2,73,49,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.782,5.523,1,109,W,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:24:27,3,4,123,2,0,3,0,15,30,2,1,2,73,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.692,6.598,1,114,C,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:24:45,3,4,124,2,0,3,0,15,40,2,2,1,74,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.594,13.429,4,123,BC,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:25:16,3,4,125,2,0,3,0,30,40,2,1,2,74,51,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18.607,19.56,5,126,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:26:02,3,5,126,2,0,3,1,0,0,1,1,2,74,52,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.136,77.409,18,116,C,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:27:03,3,5,127,2,0,3,1,0,15,1,1,2,74,53,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.202,8.229,2,112,BC,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:27:33,3,5,128,2,0,3,1,0,30,1,1,2,74,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.615,18.242,4,125,BC,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:28:10,3,5,129,2,0,3,1,0,40,1,1,1,75,54,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,1,0,0,0,1,13.265,11.707,3,117,C,NCTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:28:40,3,5,130,2,0,3,1,15,40,1,2,2,75,55,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0.835,1.156,0,NA,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:30:39,3,6,131,2,0,3,2,0,0,2,2,1,76,55,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.606,17.728,4,105,B,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:31:13,3,6,132,2,0,3,2,15,0,2,2,1,77,55,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.029,12.76,4,97,BW,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:31:43,3,6,133,2,0,3,2,30,0,2,2,2,77,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.552,17.791,3,107,W,CTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:32:17,3,6,134,2,0,3,2,30,15,2,1,1,78,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.278,6.446,2,124,BW,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:32:39,3,6,135,2,0,3,2,40,15,2,1,2,78,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,53.061,40.724,7,126,C,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:33:16,3,6,136,2,0,3,2,40,30,2,2,2,78,58,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,45.559,51.848,13,99,B,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:34:09,3,6,137,2,0,3,2,40,40,2,2,1,79,58,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.477,4.936,0,NA,BW,CTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:34:39,3,6,138,2,0,3,2,50,40,2,1,2,79,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.216,7.309,1,126,W,CTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:35:00,3,6,139,2,0,3,2,40,40,2,1,1,80,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39.095,39.293,8,128,C,CTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:35:40,3,6,140,2,0,3,2,50,40,2,2,2,80,60,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,37.168,22.572,5,121,C,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:36:19,3,6,141,2,0,3,2,40,40,2,2,1,81,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17.781,15.932,4,107,W,CTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:37:10,3,6,142,2,0,3,2,50,40,2,2,1,82,60,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,1,0,1,0,0,0,19.394,20.124,6,93,BW,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:38:18,3,7,143,2,0,4,2,0,0,1,1,1,83,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34.086,39.245,7,111,BW,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:38:55,3,7,144,2,0,4,2,15,0,1,1,2,83,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.53,13.06,4,123,B,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:39:27,3,7,145,2,0,4,2,15,15,1,1,2,83,62,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.111,24.832,4,118,B,NCTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:40:12,3,7,146,2,0,4,2,15,30,1,2,2,83,63,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,36.743,41.016,8,90,W,CTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:41:11,3,7,147,2,0,4,2,15,40,1,1,2,83,64,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8.012,10.816,2,113,BW,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:42:59,3,8,148,2,0,4,3,0,0,2,2,1,84,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.01,14.52,2,105,B,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:43:31,3,8,149,2,0,4,3,15,0,2,1,2,84,65,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.078,8.748,3,127,W,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:43:53,3,8,150,2,0,4,3,15,15,2,2,2,84,66,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12.507,9.706,3,120,B,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:44:24,3,8,151,2,0,4,3,15,30,2,2,1,85,66,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.174,0.592,0,NA,W,CTL,NA
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:44:47,3,8,152,2,0,4,3,30,30,2,2,1,86,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.325,4.846,2,104,W,NCTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:45:16,3,8,153,2,0,4,3,40,30,2,2,1,87,66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11.383,7.362,2,103,BC,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:46:00,3,9,154,2,0,5,3,0,0,1,1,2,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.903,20.03,2,103,W,CTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:46:27,3,9,155,2,0,5,3,0,15,1,2,1,88,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28.564,34.296,7,93,BW,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:47:17,3,9,156,2,0,5,3,15,15,1,2,1,89,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29.576,28.424,7,98,BW,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:48:05,3,9,157,2,0,5,3,30,15,1,1,2,89,68,0,0,0,0,0,1,F,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.296,14.277,4,115,C,NCTL,ND
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:48:42,3,9,158,2,0,5,3,30,30,1,1,1,90,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.363,4.893,1,114,W,CTL,D
2023-wimbledon-1601,Carlos Alcaraz,Daniil Medvedev,1:49:13,3,9,159,2,0,5,3,40,30,1,2,1,91,68,1,1,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.369,65.69,17,89,BW,NCTL,D
